Data Element Name,Code,Category Name,Data Element ID,Category ID,Attribute ID
"OpenLMIS SUT Vicryl 3/0, ½ circle round bodied taper 12's Stock out days",FD355500-c,default,WTGNDOQLZ7q,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Benzyl benzoate application 25%, 500ml quantity received",EE004800-d,default,kNIdvUqPz76,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Amoxycillin 250mg, Tablets Stock out days",AA005100-c,default,WstFxj1CN12,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Clotrimazole cream 1%, 20g Stock on hand",EE012900-a,default,wfTo2YqXOfi,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUT Vicryl 2 round bodied needle 1/2 circle Stock out days,FD353500-c,default,wGrlYCMRpXc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Suxamethonium chloride 50mg/ml, 2ml Stock on hand",BB072600-a,default,VdIt7gYtwQL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Calamine lotion 15%+ sulphur 2%, 500ml Quantity used",EE008400-b,default,OG939xeDuYX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Gentamicin 40mg/ml, 2ml Stock out days",ST009700-c,default,z0Q044hC5n8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Dressing, paraffin gauze 9.5cm x 9.5cm (square) quantity received",FD300600-d,default,je7CiWxU8zd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Artesunate injection 60mg/ml,1ML Stock on hand",DN101000-a,default,XbQRw80DDin,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amitriptyline 25mg Tabs Quantity used,GF0034-b,default,wqSJO43bFk7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 125mg, tablets Quantity used",AA029400-b,default,VTK62jETcxr,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Mask face disposable paper 2-ply Quantity used,HH102300-b,default,fHBEQe4J4JG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 1, 90mm cuttting Stock on hand",FD352300-a,default,hk0xgAptJ9u,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Composite chemical cure & etching system Stock out days,PP015000-c,default,eK7czWGCWBr,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amlodipine 5mg Quantity used,FD000400-b,default,Ft3Lz6NYv3r,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 2/0, ½ circle cutting needle 12's quantity received",FD354100-d,default,fsBA7VKCGvQ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Pyridoxine (Vitamin B6) 20mg, tablets Stock on hand",AA054950-a,default,Ew6HV2ErMxo,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Metformin hydrochloride 500mg, tablets Stock on hand",AA042000-a,default,eyTpycPHV4D,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Zinc oxide eugenolLiquid+powder quantity received,FD705600-d,default,OdmPHKuUvFI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, nasogastric FG 8 ( with metal balls at the tip) Stock out days",HH177900-c,default,doxXNUMgkAN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Implanon (Etonogestrel 68mg) quantity received,FP004100-d,default,W333QP7nYQk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium chloride 0.9%, 1000ml Stock out days",FD106100-c,default,ahYciNgsSaN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Iodine solution, weak (iodine tincture) 0.5%, 500ml Stock out days",EE024300-c,default,cV0mKLJVGxX,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpheniramine maleate 4mg quantity received,FD000900-d,default,CTwAY1S6eIj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 5%+glucose 7.5%,heavy spinal,2ml Stock out days",BB047400-c,default,lHjow6duQHL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amoxycillin 250mg dispersible tablets quantity received,AA004200-d,default,ImqiZySUASI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, feeding CH 8 Stock out days",HH174900-c,default,ZpHaXPQDzNO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Capreomycin sulphate 1g quantity received,TB041100-d,default,QN9GNqECzmd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, zinc oxide 10cm x 5m long, when stretched Stock on hand",FF015600-a,default,BHHB9wMdAgH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Procaine benzylpenicillin, 1g PFR Stock out days",BB066000-c,default,s5hBnFTG6QM,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin zinc suspension (lente) 100 IU/ml, 10ml quantity received",BB043200-d,default,kNq3wyZGDP4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 15cm x 4m long, when stretched Stock out days",FF006600-c,default,rIrafaKDg67,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 250mg, tablets Quantity used",AA029700-b,default,YAlFwCwSX3X,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chloramphenicol 250mg Stock on hand,AA013830-a,default,mL7uq5xSvib,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP nasogatric tubes(stomach tubes) CH 16 Stock out days,FD403400-c,default,rnkLsgIZpd7,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Silver sulphadiazine cream 1% 50g Stock on hand,EE045600-a,default,ihJv4PYO843,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Chloramphenicol 1% Eye Ointment 5g Stock on hand,EE009600-a,default,WFnYgcXUyTj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose 50%, 50ml Stock on hand",BB022800-a,default,fOubghMOJnw,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 8 sterile Quantity used,HH081000-b,default,jbB8ZShFlbQ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Cimetidine 400mg, tablets quantity received",AA015000-d,default,MjoMw5Jibqi,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Halothane (fluothane) Stock out days,EE022500-c,default,PQmWSz3OqAr,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Cimetidine 400mg, tablets Stock out days",AA015000-c,default,MQcXWPiermz,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium chloride 0.9%, 500ml Stock on hand",BB069900-a,default,oXoiMYyzNTm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Zinc oxide & salicylic acid paste BP (Lassar's), 500gm Quantity used",EE051300-b,default,n1Dw6hd1ery,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Water for injections, 10ml Stock on hand",BB077100-a,default,sQ1WC0x8QY0,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin60mg/Isoniazid60mg quantity received,TB042600-d,default,LwdHWWnlC2u,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Phytomenadione 2mg/ml, 1ml (Vitamin K) Stock on hand",BB063900-a,default,iaPTpTWM7nG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 10cm x 4m long, when stretched Quantity used",FF006300-b,default,qj497pLJ5gA,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amitriptyline 25mg Tabs quantity received,GF0034-d,default,YKn8em56Vnd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 5% + sulphur 5% ointment (in EO base),500g Stock on hand",EE042900-a,default,CFeDkDXsgeH,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Dexamethasone eye drops 0.1% quantity received,FD252700-d,default,c9m19LqgMUW,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Cetrimide 15% + chlorhexidine 1.5% solution.for dilution quantity received,FD252200-d,default,xplHWt4RgFk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Autoclave tape, 1.5cm wide, 12mLong Stock on hand",FD404400-a,default,l2APkSHRVBL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Ethyl chloride spray, topical anaesthetic Quantity used",FD702200-b,default,foN7wdp20Y3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpromazine 25mg Stock out days,FD003900-c,default,uxnK7jrXQ1H,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Zinc oxide eugenolLiquid+powder Quantity used,FD705600-b,default,ezpKZYKM4pM,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Salbutamol 4mg Quantity used,FD006900-b,default,oGmuaiwEX36,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 15cm X 2.7m long , when stretched Stock on hand",FF003300-a,default,k4T2bcoaxHk,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 100mg+Amodiaquine 270mg 3tablets/blister Quantity used,GF0562-b,default,P9R1G0nEcxX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Apron, disposable, polythene Stock on hand",FD408400-a,default,ED1Q5JQpqwM,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Metformin hydrochloride 500mg, tablets Stock out days",AA042000-c,default,QWwHyTB5CcD,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Hydrochlorothiazide 25mg, tablets Quantity used",AA030901-b,default,vQOdu2DjnSR,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium chloride 0.9%, 1000ml Stock on hand",FD106100-a,default,dunBEgFDrYF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Ferrous sulphate mixture paediatric 60mg/5ml, 100ml Quantity used",EE018900-b,default,SHhX3EBDyJT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 3/0, round bodied ½ circle 25m Stock out days",GG001800-c,default,RXMDp25cqje,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Methyldopa 250mg, tablets quantity received",AA043200-d,default,YBI1FEvRjBJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Ethyl chloride spray, topical anaesthetic Stock on hand",FD702200-a,default,IYI7Y8k2FEf,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer reinforced powder & liquid (Fujii IX) quantity received,PP036600-d,default,iBMKEh0kZl0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Albendazole 200mg,Chewable tablets quantity received",AA001200-d,default,QVYV8vgUz4I,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 5cm X 2.7m long, when stretched Stock on hand",FF003900-a,default,e0xFFtwMy9x,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 15cm X 2.7m long , when stretched Stock out days",FF003300-c,default,NKinDmw0M0Z,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Artesunate injection 60mg/ml,1ML quantity received",DN101000-d,default,LzVxoPCxFhu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 1,round bodied ½ circle 50mm n Quantity used",GG000900-b,default,O8jUSmjE8GL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Promethazine hydrochloride 25mg/ml, 2ml Quantity used",BB066900-b,default,vxTlG20PuGJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 10cm x 4m long, when stretched Stock on hand",FF006300-a,default,GskZOuWJlli,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, swabs 8-ply 10cm x 10cm Quantity used",FD300900-b,default,s92k84qLKHp,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Diazepam 5mg Tablets Stock on hand,FD003100-a,default,Tfrifxe9Dd7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 1,round bodied ½ circle 50mm n quantity received",GG000900-d,default,t6oZ2hmurHl,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Zidovudine (AZT) + Lamivudine (3TC), 60mg+30mg (4P) Stock on hand",GF0234-a,default,D1WagGvsorG,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Ampicillin 1g Stock out days,DN100700-c,default,cnhI5ozFQte,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Zidovudine 300mg / Lamivudine 150 /Nevirapine 200mg (2A) Quantity used,GF0058-b,default,LQXNPtZcfTU,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Quinine sulphate 300mg Quantity used,FD006700-b,default,sROtAdHvlWd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin150mg/Isoniazid75mg/Pyrazinamide 400mg/Ethambutol Stock on hand,TB042500-a,default,LhSpYeU4Z2u,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY Ultrasound Jel, 5L Quantity used",FD650500-b,default,iTL9svcOj1W,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Fluconazole, 10mg / ml Stock on hand",GF0239-a,default,MlSpM0YKFQi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose (glucose) 5%, 500ml Quantity used",BB022200-b,default,CUbZmPcdkpj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Amalgam capsule no. 1, non-gamma Quantity used",FD700800-b,default,JT83N68uZJD,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Captopril 25mg, tablets Stock on hand",AA012300-a,default,Fp57BwhJTsW,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Amalgam capsule no. 2, non-gamma quantity received",FD700900-d,default,ct1GmhPOBXD,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 20 Stock out days,FD404800-c,default,CCVHfYY6DNL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR Mackintosh sheeting quantity received,FF012000-d,default,XxoeIvV866G,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Zinc oxide 15% ointment (in EO base), 500g quantity received",EE051600-d,default,iNdVOKBUbfE,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Silver sulphadiazine cream 1% 50g quantity received,EE045600-d,default,HdVQJ2UrYTO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Calamine lotion aqueous 15%, 500ml Stock out days",EE008700-c,default,eMuplNonFx2,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 18 Stock out days,HH027600-c,default,JOU9hHgLm8F,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 100mg (100) Stock out days,TB000700-c,default,G6EVg1gdkNc,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7 sterile Quantity used,HH080400-b,default,LJ8IvzvVOjy,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Levofloxacin 250mg Stock on hand,TB012900-a,default,ySilt1I8Ix3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Paraffin liquid, 500ml Stock on hand",EE035100-a,default,XDvYVA1o5Ax,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DISP Bag tablet dispensing, polythene, disposable 9 x 10cm quantity received",KK000600-d,default,Q2royA5Pwhn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 2%, 30ml quantity received",BB046900-d,default,b94nl6uNJsO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove disposable powdered latex medium Stock out days,HH077700-c,default,uyU5WZyEbRk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Rolls, cotton dental Quantity used",PP083700-b,default,S2b7wsEVg7P,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Bupivacaine spinal isobaric 0.5%, 10ml ampoule Stock out days",BB010200-c,default,u2jpLLeF7AH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Bisacodyl 5mg, tablets quantity received",AA009900-d,default,BzvyxSqpykK,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Hydrocortisone eye ointment 1% Stock out days,FD253600-c,default,p3xoqWAoibR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 16 Stock out days,FD404600-c,default,LU9sjiW1Ahg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Apron, disposable, polythene Quantity used",FD408400-b,default,E1xKOk8ZK1j,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Lignocaine 2% Adrenaline 1/80,000 cartridge 1.8ml quantity received",PP046500-d,default,ABoOumoUWc9,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Praziquantel 600mg quantity received,FD006300-d,default,DBNvNLwm32T,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chloramphenicol 250mg Stock out days,AA013830-c,default,qnueU6E7Fz2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Lamivudine/Stavudine/Neverapine 30mg/6mg/50mg Tabs 6mg +30mg+50mg, 60'S (1P) Stock on hand",GF0066-a,default,livFf6tVskb,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Fluconazole 200mg, tablets Stock out days",AA026400-c,default,qFjVTTXmg8r,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid ointment 5% (in YSP base), 500g Quantity used",EE044100-b,default,ClzaBMV7lPL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Nevirapine (NVP), 200mg (6A) Quantity used",GF0229-b,default,iKVeYNON8q4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Benzoic acid 6% + salicylic acid 3% ointment, 500g Quantity used",EE004500-b,default,ywqd6SGX5aO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Stavudine (d4T) + Lamivudine (3TC), 30mg+150mg (3A) Stock out days",GF0223-c,default,RHWjypFI9Zi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Autoclave tape, 1.5cm wide, 12mLong Quantity used",FD404400-b,default,Ao45y3em8cd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Sodium + Magluminediatrizoate (urografin)76% Quantity used,FD650400-b,default,uEbjQTaWq1u,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Unigold HIV Test Kits Stock out days,GF0090-c,default,df5kbSXKVYI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Promethazine hydrochloride 25mg, coated tablets Stock on hand",AA054000-a,default,V4StQfCBWrE,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 100mg+Amodiaquine 270mg 6tablets/blister quantity received,GF0563-d,default,ukxQyAbQhfj,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS METRONIDAZOLE TABS BP 250MG Stock on hand,ST026200-a,default,tMVfu007dlz,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Nevirapine (NVP) Syrup, 10mg/ml Stock out days",GF0237-c,default,vm1I16RgP9k,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Cyclebeads Stock on hand,FP0041-a,default,bruRv0GlXQL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethionamide 250mg Stock on hand,TB041800-a,default,QHYXe1KqpJO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Erythromycin oral suspension Stock out days,ST011900-c,default,kaOluPYHZCf,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Gentian violet paint, aqueous 1%, 500ml quantity received",EE021300-d,default,rYlaApGfvwV,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Carbamazepine 200mg, tablets Stock on hand",AA012600-a,default,mCmpfbZngT3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ceftriaxone 1g, PFR Quantity used",BB013500-b,default,I4VKYniDa6n,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Lisinopril 10mg , tablets Stock out days",AA036600-c,default,yzdkGI5sPP0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 250mg, tablets quantity received",AA029700-d,default,IZgpKwM4nvL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lopinavir/Ritonavir 100mg/25mg (9P) Quantity used,GF0076-b,default,rEibL7kvg6g,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Gluteraldehyde solution 2% buffered (Cidex) with activator Quantity used,DN101850-b,default,GdbAnBxSY52,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Ethyl chloride spray, topical anaesthetic Stock out days",FD702200-c,default,wLhVmCDOjlD,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Streptomycin Suphate injection 1g Quantity used,TB004400-b,default,T1AokSaDlNo,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Female Condoms Quantity used,ST062500-b,default,TMelTCIsdjx,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Aspirin 300mg Stock out days,FD000500-c,default,p255F24AF8s,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, Soft pad orthopaedic(Velband)7.5cm x 4m long, when Quantity used",FF004500-b,default,duR3Zk4YVWT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Sulphadoxine 500mg / pyrimethamine 25mg (SP), tablets quantity received",AA058200-d,default,FTBWWbVoKt5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Dexamethasone injection 5mg/ml Stock on hand,DN100101-a,default,GraosKWThaY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Promethazine hydrochloride 25mg, coated tablets Stock out days",AA054000-c,default,bkiWQUCgf6L,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Frusemide 10mg/ml, 2ml Stock out days",FD104600-c,default,vhpwOGPiPTI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg,30x6, Dispesible tablets Stock on hand",AA039600-a,default,fwlrboxbR84,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Artesunate injection 60mg/ml,1ML Quantity used",DN101000-b,default,eMvUAmrjBy5,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, absorbent 90cm X 100m Stock on hand",FD300700-a,default,izQsBzp7ou8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 2/0, ½ circle cutting needle 12's Quantity used",FD354100-b,default,oT9lviZVfXp,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg, 30x18, tablets Quantity used",AA040200-b,default,nS32TTIdgJp,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Calamine lotion aqueous 15%, 500ml Stock on hand",EE008700-a,default,GE1dmfqorPL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol eye drops 0.5%, 5ml Stock out days",EE010500-c,default,qFyKzi9q7CU,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Atenolol 50mg Stock on hand,AA007840-a,default,BFRpbue0S5b,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 15cm x 4m long, when stretched Stock on hand",FF006600-a,default,b7I73q1LfEJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 35cm x 35cm 100's quantity received",FD654800-d,default,pfgvlPOKArz,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ketamine hydrochloride 50mg/ml, 10ml Stock out days",BB044400-c,default,vYcR0V8ZjX3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Composite chemical cure & etching system Stock on hand,PP015000-a,default,gSyHA9SNgp0,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amlodipine 5mg Stock on hand,FD000400-a,default,rJWdP0QcNQF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Oxytocin 10 IU/ml, 1ml quantity received",BB059400-d,default,ZCbpGvSvy1E,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Stavudine (d4T) + Lamivudine (3TC), 6mg +30mg (3P) Quantity used",GF0231-b,default,KzJRBDQSEMM,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 23 (individually wrapped),Carbon steel quantity received",HH124800-d,default,k7zaJc4LvyH,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Pyrazinamide 400mg Quantity used,TB001000-b,default,aN5rgEmTEnH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin A 100,000 IU, Capsules Quantity used",AA064200-b,default,CM8eHGGoVlu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 250mg, tablets Stock out days",AA029700-c,default,npZn9e61sRj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Acyclovir 400mg, tablets Quantity used",AA000900-b,default,FRzx8o4eeH3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Erythromycin 250mg, enteric coated tablets Stock on hand",AA023700-a,default,z70JHDQpJo7,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Developer for Automatic Process Quantity used,FD650100-b,default,WI6qdtrG4pc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg, 30x18, tablets Stock out days",AA040200-c,default,BWCienfvTzi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ciprofloxacin 250mg, tablets quantity received",AA015600-d,default,Y6DsBUi3Vqc,Tt7fU5lUhAU,Tt7fU5lUhAU
